run,iteration,best_fitness
2,87,602.617384
2,88,602.617384
2,89,602.617384
2,90,602.617384
2,91,602.617384
2,92,602.617384
2,93,602.617384
2,94,602.617384
2,95,602.617384
2,96,602.617384
2,97,602.617384
2,98,602.617384
2,99,602.617384
3,0,325.295564
3,1,325.295564
3,2,360.837504
3,3,462.408106
3,4,462.408106
3,5,462.408106
3,6,462.408106
3,7,462.408106
3,8,462.408106
3,9,474.336702
3,10,538.221435
3,11,538.221435
3,12,538.221435
3,13,538.221435
3,14,538.221435
3,15,538.221435
3,16,538.221435
3,17,538.221435
3,18,538.221435
3,19,538.221435
3,20,538.221435
3,21,538.221435
3,22,538.221435
3,23,538.221435
3,24,538.221435
3,25,538.221435
3,26,548.682911
3,27,548.682911
3,28,548.682911
3,29,548.682911
3,30,548.682911
3,31,548.682911
3,32,548.682911
3,33,548.682911
3,34,548.682911
3,35,548.682911
3,36,548.682911
3,37,548.682911
3,38,548.682911
3,39,548.682911
3,40,548.682911
3,41,548.682911
3,42,548.682911
3,43,548.682911
3,44,548.682911
3,45,548.682911
3,46,548.682911
3,47,548.682911
3,48,548.682911
3,49,548.682911
3,50,548.682911
3,51,548.682911
3,52,548.682911
3,53,548.682911
3,54,548.682911
3,55,548.682911
3,56,548.682911
3,57,548.682911
3,58,548.682911
3,59,548.682911
3,60,548.682911
3,61,548.682911
3,62,548.682911
3,63,548.682911
3,64,548.682911
3,65,548.682911
3,66,548.682911
3,67,548.682911
3,68,548.682911
3,69,548.682911
3,70,548.682911
3,71,548.682911
3,72,548.682911
3,73,548.682911
3,74,548.682911
3,75,548.682911
3,76,548.682911
3,77,548.682911
3,78,548.682911
3,79,568.876925
3,80,568.876925
3,81,568.876925
3,82,568.876925
3,83,568.876925
3,84,568.876925
3,85,568.876925
3,86,568.876925
3,87,568.876925
3,88,568.876925
3,89,568.876925
3,90,568.876925
3,91,568.876925
3,92,568.876925
3,93,568.876925
3,94,568.876925
3,95,568.876925
3,96,568.876925
3,97,568.876925
3,98,568.876925
3,99,568.876925
4,0,422.808386
4,1,422.808386
4,2,454.791806
4,3,456.241708
4,4,530.359414
4,5,530.359414
4,6,530.359414
4,7,530.359414
4,8,536.864809
4,9,536.864809
4,10,536.864809
4,11,536.864809
4,12,536.864809
4,13,536.864809
4,14,536.864809
4,15,536.864809
4,16,536.864809
4,17,536.864809
4,18,536.864809
4,19,536.864809
4,20,536.864809
4,21,536.864809
4,22,536.864809
4,23,536.864809
4,24,536.864809
4,25,536.864809
4,26,536.864809
4,27,536.864809
4,28,536.864809
4,29,536.864809
4,30,536.864809
4,31,536.864809
4,32,536.864809
4,33,536.864809
4,34,537.780608
4,35,537.780608
4,36,537.780608
4,37,537.780608
4,38,537.780608
4,39,537.780608
4,40,537.780608
4,41,537.780608
4,42,537.780608
4,43,564.620742
4,44,564.620742
4,45,564.620742
4,46,564.620742
4,47,564.620742
4,48,564.620742
4,49,564.620742
4,50,564.620742
4,51,564.620742
4,52,564.620742
4,53,564.620742
4,54,564.620742
4,55,564.620742
4,56,564.620742
4,57,564.620742
4,58,564.620742
4,59,564.620742
4,60,564.620742
4,61,564.620742
4,62,564.620742
4,63,564.620742
4,64,564.620742
4,65,564.620742
4,66,564.620742
4,67,564.620742
4,68,564.620742
4,69,564.620742
4,70,564.620742
4,71,564.620742
4,72,564.620742
4,73,564.620742
4,74,564.620742
4,75,564.620742
4,76,564.620742
4,77,564.620742
4,78,564.620742
4,79,564.620742
4,80,564.620742
4,81,564.620742
4,82,564.620742
4,83,564.620742
4,84,564.620742
4,85,564.620742
4,86,564.620742
4,87,564.620742
4,88,564.620742
4,89,564.620742
4,90,564.620742
4,91,564.620742
4,92,564.620742
4,93,564.620742
4,94,564.620742
4,95,564.620742
4,96,564.620742
4,97,564.620742
4,98,564.620742
4,99,564.620742
5,0,346.390169
5,1,364.357633
5,2,403.388317
5,3,443.993930
5,4,443.993930
5,5,456.795067
5,6,480.252635
5,7,480.252635
5,8,481.829616
5,9,519.630176
5,10,519.630176
5,11,519.630176
5,12,519.630176
5,13,548.973561
5,14,548.973561
5,15,548.973561
5,16,548.973561
5,17,575.901591
5,18,575.901591
5,19,575.901591
5,20,575.901591
5,21,575.901591
5,22,575.901591
5,23,575.901591
5,24,575.901591
5,25,575.901591
5,26,575.901591
5,27,575.901591
5,28,575.901591
5,29,575.901591
5,30,575.901591
5,31,575.901591
5,32,575.901591
5,33,575.901591
5,34,575.901591
5,35,575.901591
5,36,575.901591
5,37,575.901591
5,38,575.901591
5,39,575.901591
5,40,575.901591
5,41,575.901591
5,42,575.901591
5,43,575.901591
5,44,575.901591
5,45,575.901591
5,46,575.901591
5,47,575.901591
5,48,575.901591
5,49,575.901591
5,50,575.901591
5,51,575.901591
5,52,575.901591
5,53,575.901591
5,54,575.901591
5,55,575.901591
5,56,575.901591
5,57,575.901591
5,58,575.901591
5,59,575.901591
5,60,575.901591
5,61,575.901591
5,62,575.901591
5,63,575.901591
5,64,575.901591
5,65,575.901591
5,66,575.901591
5,67,575.901591
5,68,575.901591
5,69,575.901591
5,70,575.901591
5,71,575.901591
5,72,575.901591
5,73,575.901591
5,74,575.901591
5,75,575.901591
5,76,575.901591
5,77,575.901591
5,78,575.901591
5,79,575.901591
5,80,575.901591
5,81,575.901591
5,82,575.901591
5,83,575.901591
5,84,575.901591
5,85,575.901591
5,86,575.901591
5,87,575.901591
5,88,575.901591
5,89,575.901591
5,90,575.901591
5,91,575.901591
5,92,575.901591
5,93,575.901591
5,94,575.901591
5,95,575.901591
5,96,575.901591
5,97,575.901591
5,98,575.901591
5,99,575.901591
6,0,370.572145
6,1,370.572145
6,2,370.572145
6,3,442.987498
6,4,452.417754
6,5,489.393838
6,6,489.393838
6,7,493.642824
6,8,499.580930
6,9,550.716531
6,10,550.716531
6,11,550.716531
6,12,550.716531
6,13,550.716531
6,14,550.716531
6,15,550.716531
6,16,550.716531
6,17,550.716531
6,18,550.716531
6,19,550.716531
6,20,550.716531
6,21,550.716531
6,22,550.716531
6,23,550.716531
6,24,565.072942
6,25,565.072942
6,26,565.072942
6,27,565.072942
6,28,565.072942
6,29,565.072942
6,30,565.072942
6,31,565.072942
6,32,565.072942
6,33,565.072942
6,34,565.072942
6,35,565.072942
6,36,565.072942
6,37,565.072942
6,38,565.072942
6,39,565.072942
6,40,565.072942
6,41,565.072942
6,42,565.072942
6,43,565.072942
6,44,565.072942
6,45,565.072942
6,46,565.072942
6,47,565.072942
6,48,565.072942
6,49,565.072942
6,50,565.072942
6,51,565.072942
6,52,565.072942
6,53,565.072942
6,54,565.072942
6,55,565.072942
6,56,565.072942
6,57,565.072942
6,58,565.072942
6,59,565.072942
6,60,565.072942
6,61,565.072942
6,62,565.072942
6,63,565.072942
6,64,565.072942
6,65,565.072942
6,66,565.072942
6,67,565.072942
6,68,565.072942
6,69,565.072942
6,70,565.072942
6,71,565.072942
6,72,565.072942
6,73,565.072942
6,74,565.072942
6,75,565.072942
6,76,565.072942
6,77,565.072942
6,78,565.072942
6,79,565.072942
6,80,565.072942
6,81,565.072942
6,82,565.072942
6,83,565.072942
6,84,565.072942
6,85,565.072942
6,86,565.072942
6,87,565.072942
6,88,565.072942
6,89,565.072942
6,90,565.072942
6,91,565.072942
6,92,565.072942
6,93,565.072942
6,94,565.072942
6,95,565.072942
6,96,565.072942
6,97,565.072942
6,98,565.072942
6,99,565.072942
7,0,386.668587
7,1,415.465162
7,2,415.465162
7,3,422.150602
7,4,492.464177
7,5,498.096501
7,6,498.096501
7,7,498.096501
7,8,498.096501
7,9,498.096501
7,10,510.259774
7,11,515.167838
7,12,521.947989
7,13,521.947989
7,14,521.947989
7,15,521.947989
7,16,527.836015
7,17,531.547818
7,18,531.547818
7,19,531.547818
7,20,547.267225
7,21,547.267225
7,22,547.267225
7,23,552.717557
7,24,552.717557
7,25,552.717557
7,26,552.717557
7,27,552.717557
7,28,552.717557
7,29,552.717557
7,30,552.717557
7,31,552.717557
7,32,561.731161
7,33,561.731161
7,34,561.731161
7,35,561.731161
7,36,561.731161
7,37,561.731161
7,38,561.731161
7,39,561.731161
7,40,561.731161
7,41,561.731161
7,42,561.731161
7,43,561.731161
7,44,561.731161
7,45,561.731161
7,46,561.731161
7,47,561.731161
7,48,561.731161
7,49,561.731161
7,50,561.731161
7,51,561.731161
7,52,561.731161
7,53,561.731161
7,54,561.731161
7,55,561.731161
7,56,561.731161
7,57,561.731161
7,58,568.853094
7,59,568.853094
7,60,568.853094
7,61,568.853094
7,62,568.853094
7,63,568.853094
7,64,568.853094
7,65,568.853094
7,66,568.853094
7,67,568.853094
7,68,568.853094
7,69,568.853094
7,70,568.853094
7,71,568.853094
7,72,568.853094
7,73,568.853094
7,74,568.853094
7,75,568.853094
7,76,568.853094
7,77,568.853094
7,78,568.853094
7,79,568.853094
7,80,568.853094
7,81,568.853094
7,82,568.853094
7,83,568.853094
7,84,568.853094
7,85,568.853094
7,86,568.853094
7,87,568.853094
7,88,568.853094
7,89,568.853094
7,90,568.853094
7,91,568.853094
7,92,568.853094
7,93,568.853094
7,94,568.853094
7,95,568.853094
7,96,568.853094
7,97,568.853094
7,98,568.853094
7,99,568.853094
8,0,306.442551
8,1,378.741470
8,2,386.909039
8,3,386.909039
8,4,406.769009
8,5,413.314061
8,6,424.844850
8,7,424.844850
8,8,454.860670
8,9,454.860670
8,10,454.860670
8,11,454.860670
8,12,468.333184
8,13,468.333184
8,14,473.258067
8,15,473.258067
8,16,473.263340
8,17,473.263340
8,18,473.263340
8,19,485.492027
8,20,485.492027
8,21,489.196655
8,22,489.196655
8,23,489.196655
8,24,489.196655
8,25,489.196655
8,26,489.196655
8,27,489.196655
8,28,489.196655
8,29,489.196655
8,30,489.196655
8,31,489.196655
8,32,489.196655
8,33,489.196655
8,34,489.196655
8,35,489.196655
8,36,489.196655
8,37,489.196655
8,38,489.196655
8,39,489.196655
8,40,489.196655
8,41,489.196655
8,42,489.196655
8,43,489.196655
8,44,490.817293
8,45,490.817293
8,46,490.817293
8,47,490.817293
8,48,490.817293
8,49,497.727150
8,50,500.378504
8,51,500.378504
8,52,500.378504
8,53,501.135800
8,54,509.166780
8,55,512.180646
8,56,512.180646
8,57,512.180646
8,58,512.180646
8,59,512.180646
8,60,512.180646
8,61,512.180646
8,62,512.180646
8,63,512.180646
8,64,512.180646
8,65,512.180646
8,66,512.180646
8,67,541.504377
8,68,541.504377
8,69,541.504377
8,70,541.504377
8,71,541.504377
8,72,541.504377
8,73,541.504377
8,74,541.504377
8,75,541.504377
8,76,541.504377
8,77,541.504377
8,78,541.504377
8,79,541.504377
8,80,541.504377
8,81,541.504377
8,82,541.504377
8,83,541.504377
8,84,541.504377
8,85,541.504377
8,86,541.504377
8,87,541.504377
8,88,541.504377
8,89,541.504377
8,90,541.504377
8,91,541.504377
8,92,541.504377
8,93,541.504377
8,94,541.504377
8,95,541.504377
8,96,541.504377
8,97,541.504377
8,98,541.504377
8,99,541.504377
9,0,293.297560
9,1,303.573957
9,2,303.573957
9,3,371.823284
9,4,375.493431
9,5,420.171727
9,6,431.998956
9,7,473.266797
9,8,489.812485
9,9,512.592138
9,10,512.592138
9,11,512.592138
9,12,517.996852
9,13,517.996852
9,14,517.996852
9,15,517.996852
9,16,517.996852
9,17,517.996852
9,18,517.996852
9,19,517.996852
9,20,517.996852
9,21,517.996852
9,22,517.996852
9,23,517.996852
9,24,538.081435
9,25,538.081435
9,26,538.081435
9,27,538.081435
9,28,538.081435
9,29,539.839541
9,30,539.839541
9,31,539.839541
9,32,543.912103
9,33,556.401092
9,34,556.401092
9,35,556.401092
9,36,556.401092
9,37,556.401092
9,38,556.401092
9,39,556.401092
9,40,556.401092
9,41,556.401092
9,42,556.401092
9,43,561.072035
9,44,561.072035
9,45,561.072035
9,46,561.072035
9,47,561.072035
9,48,561.072035
9,49,561.072035
9,50,561.072035
9,51,561.072035
9,52,561.072035
9,53,561.072035
9,54,561.072035
9,55,561.072035
9,56,561.072035
9,57,561.072035
9,58,561.072035
9,59,561.072035
9,60,561.072035
9,61,561.072035
9,62,561.072035
9,63,561.072035
9,64,561.072035
9,65,561.072035
9,66,561.072035
9,67,561.072035
9,68,561.072035
9,69,561.072035
9,70,561.072035
9,71,561.072035
9,72,561.072035
9,73,561.072035
9,74,561.072035
9,75,561.072035
9,76,561.072035
9,77,561.072035
9,78,561.072035
9,79,561.072035
9,80,561.072035
9,81,561.072035
9,82,561.072035
9,83,561.072035
9,84,561.072035
9,85,561.072035
9,86,561.072035
9,87,561.072035
9,88,561.072035
9,89,561.072035
9,90,561.072035
9,91,561.072035
9,92,561.072035
9,93,575.539229
9,94,575.539229
9,95,575.539229
9,96,575.539229
9,97,575.539229
9,98,575.539229
9,99,575.539229
10,0,291.066205
10,1,320.646957
10,2,370.779879
10,3,419.501621
10,4,469.327373
10,5,473.181088
10,6,527.460390
10,7,527.460390
10,8,562.397798
10,9,562.397798
10,10,562.397798
10,11,562.397798
10,12,562.397798
10,13,562.397798
10,14,562.397798
10,15,562.397798
10,16,562.397798
10,17,562.397798
10,18,562.397798
10,19,562.397798
10,20,562.397798
10,21,562.397798
10,22,562.397798
10,23,562.397798
10,24,562.397798
10,25,562.397798
10,26,562.397798
10,27,562.397798
10,28,562.397798
10,29,562.397798
10,30,562.397798
10,31,562.397798
10,32,562.397798
10,33,562.397798
10,34,562.397798
10,35,562.397798
10,36,562.397798
10,37,562.397798
10,38,562.397798
10,39,562.397798
10,40,562.397798
10,41,562.397798
10,42,562.397798
10,43,562.397798
10,44,562.397798
10,45,562.397798
10,46,562.397798
10,47,562.397798
10,48,562.397798
10,49,562.397798
10,50,562.397798
10,51,562.397798
10,52,562.397798
10,53,562.397798
10,54,562.397798
10,55,562.397798
10,56,562.397798
10,57,562.397798
10,58,562.397798
10,59,562.397798
10,60,562.397798
10,61,562.397798
10,62,562.397798
10,63,562.397798
10,64,562.397798
10,65,565.927561
10,66,565.927561
10,67,565.927561
10,68,565.927561
10,69,565.927561
10,70,565.927561
10,71,565.927561
10,72,565.927561
10,73,565.927561
10,74,565.927561
10,75,565.927561
10,76,565.927561
10,77,565.927561
10,78,565.927561
10,79,565.927561
10,80,565.927561
10,81,568.885685
10,82,568.885685
10,83,568.885685
10,84,568.885685
10,85,568.885685
10,86,568.885685
10,87,568.885685
10,88,568.885685
10,89,568.885685
10,90,568.885685
10,91,568.885685
10,92,568.885685
10,93,568.885685
10,94,568.885685
10,95,568.885685
10,96,568.885685
10,97,568.885685
10,98,568.885685
10,99,568.885685
11,0,397.189462
11,1,397.189462
11,2,405.721851
11,3,439.440320
11,4,497.325487
11,5,522.100785
11,6,543.084329
11,7,543.084329
11,8,543.084329
11,9,543.084329
11,10,552.363437
11,11,552.363437
11,12,552.363437
11,13,552.363437
11,14,552.363437
11,15,552.363437
11,16,552.363437
11,17,552.363437
11,18,552.363437
11,19,552.363437
11,20,552.363437
11,21,552.363437
11,22,552.363437
11,23,552.363437
11,24,552.363437
11,25,552.363437
11,26,552.363437
11,27,552.363437
11,28,552.363437
11,29,552.363437
11,30,552.363437
11,31,552.363437
11,32,552.363437
11,33,552.363437
11,34,552.363437
11,35,552.363437
11,36,552.363437
11,37,552.363437
11,38,552.363437
11,39,552.363437
11,40,552.363437
11,41,557.880480
11,42,557.880480
11,43,557.880480
11,44,557.880480
11,45,557.880480
11,46,557.880480
11,47,557.880480
11,48,557.880480
11,49,557.880480
11,50,557.880480
11,51,557.880480
11,52,557.880480
11,53,557.880480
11,54,557.880480
11,55,557.880480
11,56,557.880480
11,57,561.846899
11,58,561.846899
11,59,561.846899
11,60,561.846899
11,61,561.846899
11,62,561.846899
11,63,561.846899
11,64,561.846899
11,65,561.846899
11,66,561.846899
11,67,561.846899
11,68,561.846899
11,69,561.846899
11,70,561.846899
11,71,561.846899
11,72,561.846899
11,73,561.846899
11,74,561.846899
11,75,561.846899
11,76,561.846899
11,77,561.846899
11,78,561.846899
11,79,561.846899
11,80,561.846899
11,81,561.846899
11,82,561.846899
11,83,561.846899
11,84,561.846899
11,85,561.846899
11,86,561.846899
11,87,561.846899
11,88,561.846899
11,89,561.846899
11,90,561.846899
11,91,561.846899
11,92,561.846899
11,93,561.846899
11,94,561.846899
11,95,561.846899
11,96,561.846899
11,97,561.846899
11,98,561.846899
11,99,561.846899
12,0,353.967561
12,1,360.815099
12,2,395.400581
12,3,437.595502
12,4,509.591938
12,5,509.591938
12,6,529.963345
12,7,529.963345
12,8,529.963345
12,9,529.963345
12,10,533.897532
12,11,533.897532
12,12,533.897532
12,13,535.496530
12,14,535.496530
12,15,535.799002
12,16,535.799002
12,17,544.737517
12,18,544.737517
12,19,544.737517
12,20,544.737517
12,21,544.737517
12,22,544.737517
12,23,544.737517
12,24,544.737517
12,25,544.737517
12,26,544.737517
12,27,544.737517
12,28,544.737517
12,29,544.737517
12,30,544.737517
12,31,544.737517
12,32,544.737517
12,33,544.737517
12,34,544.737517
12,35,544.737517
12,36,544.737517
12,37,544.737517
12,38,544.737517
12,39,557.395701
12,40,557.395701
12,41,557.395701
12,42,557.395701
12,43,557.395701
12,44,557.395701
12,45,557.395701
12,46,557.395701
12,47,557.395701
12,48,557.395701
12,49,557.395701
12,50,557.395701
12,51,557.395701
12,52,557.395701
12,53,557.395701
12,54,557.395701
12,55,557.395701
12,56,557.395701
12,57,557.395701
12,58,557.395701
12,59,557.395701
12,60,557.395701
12,61,557.395701
12,62,557.395701
12,63,557.395701
12,64,557.395701
12,65,557.395701
12,66,557.395701
12,67,557.395701
12,68,557.395701
12,69,557.395701
12,70,557.395701
12,71,557.395701
12,72,557.395701
12,73,557.395701
12,74,557.395701
12,75,557.395701
12,76,557.395701
12,77,557.395701
12,78,557.395701
12,79,557.395701
12,80,557.395701
12,81,557.395701
12,82,557.395701
12,83,557.395701
12,84,557.395701
12,85,557.395701
12,86,557.395701
12,87,557.395701
12,88,557.395701
12,89,557.395701
12,90,557.395701
12,91,557.395701
12,92,557.395701
12,93,557.395701
12,94,557.395701
12,95,557.395701
12,96,557.395701
12,97,557.395701
12,98,557.395701
12,99,557.395701
13,0,362.592345
13,1,395.476937
13,2,431.247424
13,3,439.056983
13,4,490.415135
13,5,495.974590
13,6,538.038087
13,7,538.038087
13,8,538.038087
13,9,538.038087
13,10,538.038087
13,11,538.038087
13,12,538.038087
13,13,538.038087
13,14,538.038087
13,15,538.038087
13,16,538.038087
13,17,595.035856
13,18,595.035856
13,19,595.035856
13,20,595.035856
13,21,595.035856
13,22,595.035856
13,23,595.035856
13,24,595.035856
13,25,595.035856
13,26,595.035856
13,27,595.035856
13,28,595.035856
13,29,595.035856
13,30,595.035856
13,31,595.035856
13,32,595.035856
13,33,595.035856
13,34,595.035856
13,35,595.035856
13,36,595.035856
13,37,595.035856
13,38,595.035856
13,39,595.035856
13,40,595.035856
13,41,595.035856
13,42,595.035856
13,43,595.035856
13,44,595.035856
13,45,595.035856
13,46,595.035856
13,47,595.035856
13,48,595.035856
13,49,595.035856
13,50,595.035856
13,51,595.035856
13,52,595.035856
13,53,595.035856
13,54,595.035856
13,55,595.035856
13,56,595.035856
13,57,595.035856
13,58,595.035856
13,59,595.035856
13,60,595.035856
13,61,595.035856
13,62,595.035856
13,63,595.035856
13,64,595.035856
13,65,595.035856
13,66,595.035856
13,67,595.035856
13,68,595.035856
13,69,595.035856
13,70,595.035856
13,71,595.035856
13,72,595.035856
13,73,595.035856
13,74,595.035856
13,75,595.035856
13,76,595.035856
13,77,595.035856
13,78,595.035856
13,79,595.035856
13,80,595.035856
13,81,595.035856
13,82,595.035856
13,83,595.035856
13,84,595.035856
13,85,595.035856
13,86,595.035856
13,87,595.035856
13,88,595.035856
13,89,595.035856
13,90,595.035856
13,91,595.035856
13,92,595.035856
13,93,595.035856
13,94,595.035856
13,95,595.035856
13,96,595.035856
13,97,595.035856
13,98,595.035856
13,99,595.035856
14,0,242.010254
14,1,290.314439
14,2,356.284112
14,3,420.010215
14,4,444.148943
14,5,500.093073
14,6,502.131802
14,7,502.131802
14,8,502.131802
14,9,517.306352
14,10,569.616791
14,11,569.616791
14,12,569.616791
14,13,569.616791
14,14,569.616791
14,15,569.616791
14,16,569.616791
14,17,569.616791
14,18,569.616791
14,19,569.616791
14,20,569.616791
14,21,569.616791
14,22,569.616791
14,23,569.616791
14,24,569.616791
14,25,569.616791
14,26,569.616791
14,27,569.616791
14,28,569.616791
14,29,569.616791
14,30,569.616791
14,31,569.616791
14,32,569.616791
14,33,569.616791
14,34,569.616791
14,35,569.616791
14,36,569.616791
14,37,569.616791
14,38,569.616791
14,39,569.616791
14,40,569.616791
14,41,569.616791
14,42,569.616791
14,43,569.616791
14,44,569.616791
14,45,569.616791
14,46,569.616791
14,47,569.616791
14,48,569.616791
14,49,569.616791
14,50,569.616791
14,51,569.616791
14,52,569.616791
14,53,569.616791
14,54,569.616791
14,55,569.616791
14,56,569.616791
14,57,569.616791
14,58,569.616791
14,59,569.616791
14,60,569.616791
14,61,569.616791
14,62,569.616791
14,63,569.616791
14,64,569.616791
14,65,569.616791
14,66,569.616791
14,67,569.616791
14,68,569.616791
14,69,569.616791
14,70,569.616791
14,71,569.616791
14,72,569.616791
14,73,569.616791
14,74,569.616791
14,75,569.616791
14,76,569.616791
14,77,569.616791
14,78,569.616791
14,79,569.616791
14,80,569.616791
14,81,569.616791
14,82,569.616791
14,83,569.616791
14,84,569.616791
14,85,569.616791
14,86,569.616791
14,87,569.616791
14,88,569.616791
14,89,569.616791
14,90,569.616791
14,91,569.616791
14,92,569.616791
14,93,569.616791
14,94,569.616791
14,95,569.616791
14,96,569.616791
14,97,569.616791
14,98,569.616791
14,99,569.616791
15,0,351.336798
15,1,361.598314
15,2,417.405413
15,3,443.292862
15,4,459.754783
15,5,468.071017
15,6,485.358044
15,7,488.941928
15,8,496.385087
15,9,498.072525
15,10,507.286459
15,11,507.286459
15,12,507.286459
15,13,507.286459
15,14,514.081173
15,15,514.081173
15,16,514.081173
15,17,514.081173
15,18,514.081173
15,19,514.081173
15,20,514.081173
15,21,514.081173
15,22,514.081173
15,23,514.081173
15,24,514.081173
15,25,525.051109
15,26,525.051109
15,27,538.980766
15,28,538.980766
15,29,538.980766
15,30,538.980766
15,31,538.980766
15,32,538.980766
15,33,538.980766
15,34,538.980766
15,35,538.980766
15,36,538.980766
15,37,538.980766
15,38,538.980766
15,39,548.908092
15,40,548.908092
15,41,548.908092
15,42,548.908092
15,43,548.908092
15,44,550.625914
15,45,550.625914
15,46,550.625914
15,47,550.625914
15,48,550.625914
15,49,550.625914
15,50,550.625914
15,51,550.625914
